siparis_id,urun_id,adet,iade_tarihi,neden,iade_edilen_tutar,iade_kargo_maliyeti,yeniden_satilabilir
S112114,U504,1,2026-08-04,fikir değiştirdim,490.00,123.88,evet
S110384,U501,1,2026-08-05,geç teslimat,1071.00,153.31,evet
S110554,U406,1,2026-08-05,fikir değiştirdim,891.00,165.05,evet
S111496,U602,1,2026-08-05,üründen memnun kalmadım,203.00,80.87,evet
S111544,U501,1,2026-08-05,üründen memnun kalmadım,833.00,88.01,evet
S111993,U502,1,2026-08-05,hasarlı geldi,790.00,97.76,evet
S112252,U501,1,2026-08-05,üründen memnun kalmadım,1190.00,83.91,evet
S110313,U605,1,2026-08-06,hasarlı geldi,801.00,103.81,hayır
S110915,U206,1,2026-08-06,beden uymadı,4490.00,104.96,hayır
S111211,U202,1,2026-08-06,beden uymadı,1953.00,144.20,evet
S111286,U407,1,2026-08-06,üründen memnun kalmadım,1690.00,78.99,evet
S111368,U407,1,2026-08-06,yanlış ürün gönderildi,1690.00,100.90,hayır
S111623,U305,1,2026-08-06,üründen memnun kalmadım,1690.00,106.63,evet
S111766,U202,1,2026-08-06,beden uymadı,2790.00,105.67,hayır
S112077,U501,1,2026-08-06,hasarlı geldi,1190.00,92.69,hayır
S112097,U201,1,2026-08-06,üründen memnun kalmadım,3490.00,92.45,evet
S112346,U205,2,2026-08-06,beden uymadı,1806.00,85.96,evet
S112371,U305,1,2026-08-06,hasarlı geldi,1690.00,112.80,hayır
S110510,U206,1,2026-08-07,üründen memnun kalmadım,3143.00,88.59,evet
S110865,U205,2,2026-08-07,beden uymadı,2580.00,99.13,evet
S110924,U104,1,2026-08-07,fikir değiştirdim,2490.00,78.82,hayır
S110985,U205,1,2026-08-07,beden uymadı,903.00,120.84,hayır
S111029,U204,1,2026-08-07,fikir değiştirdim,2290.00,97.19,evet
S111052,U306,3,2026-08-07,üründen memnun kalmadım,2070.00,78.24,hayır
S111098,U504,1,2026-08-07,hasarlı geldi,490.00,106.73,hayır
S111246,U203,1,2026-08-07,beden uymadı,3990.00,80.27,evet
S111331,U202,1,2026-08-07,beden uymadı,1953.00,97.95,evet
S111773,U205,1,2026-08-07,beden uymadı,1290.00,112.08,evet
S111809,U606,1,2026-08-07,hasarlı geldi,490.00,89.60,hayır
S111930,U207,1,2026-08-07,yanlış ürün gönderildi,5490.00,100.03,hayır
S111985,U203,1,2026-08-07,beden uymadı,3990.00,81.71,evet
S112069,U301,1,2026-08-07,fikir değiştirdim,2190.00,109.21,evet
S112211,U306,2,2026-08-07,üründen memnun kalmadım,966.00,88.77,evet
S112240,U602,2,2026-08-07,hasarlı geldi,580.00,104.26,evet
S112317,U503,2,2026-08-07,hasarlı geldi,826.00,176.83,hayır
S111036,U505,1,2026-08-08,fikir değiştirdim,1390.00,155.49,evet
S111711,U408,1,2026-08-08,fikir değiştirdim,690.00,86.91,evet
S111796,U301,1,2026-08-08,üründen memnun kalmadım,2190.00,111.10,evet
S111828,U206,1,2026-08-08,beden uymadı,3143.00,90.74,hayır
S112130,U205,1,2026-08-08,beden uymadı,1290.00,78.94,evet
S112369,U202,1,2026-08-08,beden uymadı,1953.00,99.69,evet
S112520,U408,1,2026-08-08,fikir değiştirdim,690.00,80.63,evet
S112557,U601,1,2026-08-08,üründen memnun kalmadım,903.00,94.24,evet
S110643,U205,1,2026-08-09,üründen memnun kalmadım,1290.00,81.91,evet
S110724,U406,3,2026-08-09,fikir değiştirdim,2079.00,101.85,evet
S111078,U501,1,2026-08-09,üründen memnun kalmadım,833.00,81.47,evet
S111092,U503,1,2026-08-09,hasarlı geldi,590.00,96.56,evet
S111156,U304,2,2026-08-09,fikir değiştirdim,3486.00,120.12,evet
S111440,U504,1,2026-08-09,üründen memnun kalmadım,343.00,122.36,evet
S111770,U304,1,2026-08-09,fikir değiştirdim,2490.00,108.93,evet
S112122,U405,1,2026-08-09,fikir değiştirdim,1190.00,120.64,evet
S112235,U504,1,2026-08-09,fikir değiştirdim,490.00,108.95,evet
S112436,U201,1,2026-08-09,beden uymadı,3490.00,95.00,evet
S110761,U101,1,2026-08-10,yanlış ürün gönderildi,3843.00,115.27,hayır
S110825,U502,1,2026-08-10,geç teslimat,790.00,86.43,hayır
S111459,U506,1,2026-08-10,üründen memnun kalmadım,890.00,84.61,hayır
S111629,U204,1,2026-08-10,beden uymadı,2290.00,78.67,evet
S111638,U505,1,2026-08-10,beden uymadı,1390.00,100.58,hayır
S111794,U205,1,2026-08-10,fikir değiştirdim,1290.00,78.36,evet
S111880,U201,1,2026-08-10,beden uymadı,3490.00,170.01,hayır
S112420,U205,1,2026-08-10,beden uymadı,903.00,106.50,evet
S110866,U206,1,2026-08-11,beden uymadı,4490.00,94.19,evet
S110958,U501,1,2026-08-11,fikir değiştirdim,833.00,171.81,evet
S111072,U404,1,2026-08-11,geç teslimat,1490.00,90.53,hayır
S111701,U502,1,2026-08-11,hasarlı geldi,790.00,83.15,evet
S112561,U604,1,2026-08-11,beden uymadı,590.00,103.29,evet
S112690,U603,3,2026-08-11,fikir değiştirdim,1170.00,83.40,evet
S111176,U202,1,2026-08-12,beden uymadı,2790.00,110.07,hayır
S111512,U506,1,2026-08-12,beden uymadı,890.00,91.73,evet
S111516,U207,1,2026-08-12,beden uymadı,5490.00,92.09,evet
S111601,U501,1,2026-08-12,fikir değiştirdim,833.00,119.88,hayır
S111704,U504,3,2026-08-12,fikir değiştirdim,1029.00,79.74,evet
S111797,U206,1,2026-08-12,beden uymadı,4490.00,78.66,evet
S112048,U501,1,2026-08-12,beden uymadı,1190.00,87.88,evet
S112384,U201,2,2026-08-12,beden uymadı,4886.00,84.69,hayır
S112825,U205,2,2026-08-12,beden uymadı,2580.00,83.50,evet
S113093,U203,1,2026-08-12,beden uymadı,2793.00,81.21,hayır
S111410,U606,1,2026-08-13,üründen memnun kalmadım,490.00,85.39,evet
S111595,U602,3,2026-08-13,üründen memnun kalmadım,870.00,121.32,evet
S111823,U302,1,2026-08-13,geç teslimat,2583.00,156.91,evet
S111978,U104,1,2026-08-13,geç teslimat,2490.00,88.92,evet
S112350,U406,1,2026-08-13,üründen memnun kalmadım,693.00,104.55,evet
S112396,U305,1,2026-08-13,fikir değiştirdim,1183.00,109.23,evet
S112578,U205,1,2026-08-13,beden uymadı,1290.00,108.12,evet
S112806,U204,1,2026-08-13,üründen memnun kalmadım,2290.00,106.18,evet
S113116,U301,1,2026-08-13,üründen memnun kalmadım,1533.00,110.89,evet
S111265,U606,1,2026-08-14,üründen memnun kalmadım,490.00,102.33,evet
S111273,U605,2,2026-08-14,fikir değiştirdim,1780.00,101.11,evet
S111436,U206,1,2026-08-14,beden uymadı,3143.00,141.39,evet
S111980,U205,1,2026-08-14,beden uymadı,1290.00,92.52,evet
S112178,U205,1,2026-08-14,beden uymadı,903.00,91.91,evet
S112397,U407,1,2026-08-14,yanlış ürün gönderildi,1690.00,89.53,hayır
S112442,U106,1,2026-08-14,fikir değiştirdim,2793.00,79.61,evet
S112553,U604,2,2026-08-14,hasarlı geldi,1180.00,92.02,evet
S111418,U405,1,2026-08-15,hasarlı geldi,833.00,99.93,evet
S111461,U602,1,2026-08-15,beden uymadı,203.00,105.35,evet
S111830,U205,1,2026-08-15,beden uymadı,1290.00,101.11,evet
S112150,U202,1,2026-08-15,beden uymadı,1953.00,109.65,evet
S112272,U304,1,2026-08-15,beden uymadı,1743.00,155.85,evet
S112338,U403,1,2026-08-15,fikir değiştirdim,2890.00,81.93,evet
S112362,U406,2,2026-08-15,geç teslimat,1980.00,97.67,evet
S112684,U406,2,2026-08-15,beden uymadı,1980.00,78.27,evet
S112702,U504,1,2026-08-15,geç teslimat,490.00,117.80,evet
S112864,U204,1,2026-08-15,beden uymadı,2290.00,84.47,hayır
S113131,U105,1,2026-08-15,fikir değiştirdim,1890.00,105.39,evet
S113165,U301,2,2026-08-15,geç teslimat,4380.00,112.25,evet
S111498,U601,2,2026-08-16,geç teslimat,2580.00,102.78,evet
S112161,U203,1,2026-08-16,beden uymadı,2793.00,117.13,evet
S112285,U206,1,2026-08-16,beden uymadı,4490.00,84.26,hayır
S112465,U207,1,2026-08-16,beden uymadı,5490.00,86.89,hayır
S112701,U503,1,2026-08-16,fikir değiştirdim,590.00,89.57,evet
S112834,U408,1,2026-08-16,beden uymadı,690.00,99.10,evet
S113183,U205,1,2026-08-16,beden uymadı,1290.00,101.64,hayır
S113425,U603,1,2026-08-16,üründen memnun kalmadım,390.00,79.52,evet
S113449,U301,1,2026-08-16,yanlış ürün gönderildi,2190.00,111.55,evet
S111671,U202,1,2026-08-17,beden uymadı,2790.00,142.27,hayır
S111717,U404,1,2026-08-17,hasarlı geldi,1490.00,95.35,hayır
S111878,U203,1,2026-08-17,fikir değiştirdim,3990.00,99.47,evet
S112383,U205,1,2026-08-17,beden uymadı,1290.00,141.92,evet
S112472,U407,1,2026-08-17,üründen memnun kalmadım,1183.00,102.60,evet
S112500,U606,1,2026-08-17,hasarlı geldi,490.00,123.54,evet
S112772,U204,1,2026-08-17,hasarlı geldi,2290.00,104.94,hayır
S112776,U202,2,2026-08-17,üründen memnun kalmadım,3906.00,167.79,hayır
S112849,U406,1,2026-08-17,üründen memnun kalmadım,990.00,160.08,evet
S112987,U406,1,2026-08-17,fikir değiştirdim,990.00,87.75,evet
S113463,U602,1,2026-08-17,hasarlı geldi,290.00,157.93,hayır
S113661,U402,1,2026-08-17,üründen memnun kalmadım,6930.00,154.91,evet
S111840,U407,1,2026-08-18,beden uymadı,1690.00,89.20,evet
S111932,U602,2,2026-08-18,fikir değiştirdim,580.00,102.40,evet
S112094,U501,1,2026-08-18,hasarlı geldi,1190.00,93.60,evet
S112494,U501,1,2026-08-18,geç teslimat,833.00,81.80,evet
S112593,U206,1,2026-08-18,geç teslimat,4490.00,81.23,evet
S112779,U506,1,2026-08-18,üründen memnun kalmadım,890.00,90.02,evet
S113238,U205,2,2026-08-18,beden uymadı,2580.00,95.05,evet
S113265,U205,1,2026-08-18,beden uymadı,1290.00,86.82,evet
S113645,U306,1,2026-08-18,fikir değiştirdim,690.00,79.44,evet
S111834,U602,2,2026-08-19,üründen memnun kalmadım,580.00,159.77,hayır
S112371,U501,1,2026-08-19,geç teslimat,1190.00,97.79,evet
S112438,U408,2,2026-08-19,hasarlı geldi,1380.00,105.59,hayır
S112741,U603,2,2026-08-19,üründen memnun kalmadım,780.00,98.91,evet
S112773,U502,3,2026-08-19,fikir değiştirdim,2370.00,92.89,evet
S113045,U106,1,2026-08-19,üründen memnun kalmadım,3990.00,151.86,evet
S113070,U601,1,2026-08-19,fikir değiştirdim,1290.00,82.56,evet
S113162,U202,1,2026-08-19,beden uymadı,2790.00,99.85,evet
S113171,U204,1,2026-08-19,beden uymadı,2290.00,101.01,evet
S113382,U201,2,2026-08-19,beden uymadı,6980.00,162.73,evet
S111888,U502,1,2026-08-20,yanlış ürün gönderildi,790.00,109.36,hayır
S112195,U201,1,2026-08-20,yanlış ürün gönderildi,2443.00,119.81,evet
S112398,U503,3,2026-08-20,hasarlı geldi,1239.00,91.67,hayır
S112418,U606,2,2026-08-20,fikir değiştirdim,686.00,101.00,evet
S112431,U501,1,2026-08-20,üründen memnun kalmadım,833.00,92.20,evet
S112466,U205,1,2026-08-20,beden uymadı,1290.00,77.94,evet
S112576,U303,3,2026-08-20,hasarlı geldi,3870.00,152.24,hayır
S113127,U408,1,2026-08-20,hasarlı geldi,690.00,111.75,hayır
S113246,U605,1,2026-08-20,geç teslimat,890.00,100.02,evet
S114014,U203,1,2026-08-20,beden uymadı,3990.00,160.26,evet
S112290,U405,1,2026-08-21,beden uymadı,1190.00,83.04,hayır
S112324,U404,1,2026-08-21,üründen memnun kalmadım,1490.00,111.76,evet
S112559,U105,1,2026-08-21,hasarlı geldi,1890.00,80.54,hayır
S112664,U504,1,2026-08-21,hasarlı geldi,343.00,90.45,evet
S112691,U402,1,2026-08-21,üründen memnun kalmadım,9900.00,91.76,evet
S113270,U205,1,2026-08-21,beden uymadı,1290.00,104.15,evet
S113490,U205,1,2026-08-21,üründen memnun kalmadım,1290.00,98.38,evet
S113704,U606,1,2026-08-21,geç teslimat,490.00,92.25,evet
S113707,U204,3,2026-08-21,hasarlı geldi,6870.00,90.32,hayır
S113723,U405,1,2026-08-21,üründen memnun kalmadım,1190.00,96.32,evet
S114089,U204,1,2026-08-21,üründen memnun kalmadım,2290.00,165.77,evet
S114126,U101,1,2026-08-21,fikir değiştirdim,5490.00,96.56,evet
S114159,U303,2,2026-08-21,fikir değiştirdim,1806.00,85.85,evet
S114217,U201,1,2026-08-21,beden uymadı,3490.00,91.68,evet
S112088,U206,1,2026-08-22,üründen memnun kalmadım,4490.00,94.71,evet
S112301,U407,1,2026-08-22,geç teslimat,1183.00,98.05,evet
S112330,U501,1,2026-08-22,fikir değiştirdim,833.00,98.02,hayır
S112414,U202,1,2026-08-22,hasarlı geldi,2790.00,91.01,evet
S113210,U103,1,2026-08-22,üründen memnun kalmadım,3290.00,106.31,hayır
S113378,U204,1,2026-08-22,beden uymadı,1603.00,117.21,evet
S113403,U301,1,2026-08-22,hasarlı geldi,2190.00,104.32,hayır
S113427,U204,1,2026-08-22,üründen memnun kalmadım,2290.00,114.58,hayır
S113854,U302,1,2026-08-22,üründen memnun kalmadım,3690.00,97.18,evet
S114162,U205,1,2026-08-22,beden uymadı,1290.00,95.60,hayır
S114304,U406,3,2026-08-22,beden uymadı,2970.00,86.72,evet
S112314,U306,2,2026-08-23,fikir değiştirdim,966.00,86.76,evet
S112515,U407,2,2026-08-23,üründen memnun kalmadım,2366.00,90.78,evet
S112555,U505,1,2026-08-23,üründen memnun kalmadım,1390.00,102.09,evet
S112880,U504,1,2026-08-23,üründen memnun kalmadım,490.00,83.94,evet
S113029,U503,3,2026-08-23,geç teslimat,1770.00,105.05,hayır
S113404,U501,1,2026-08-23,üründen memnun kalmadım,833.00,177.68,evet
S113405,U406,1,2026-08-23,hasarlı geldi,990.00,171.51,evet
S113493,U405,1,2026-08-23,fikir değiştirdim,833.00,176.76,evet
S113568,U401,1,2026-08-23,beden uymadı,4893.00,83.91,evet
S113752,U503,3,2026-08-23,geç teslimat,1239.00,83.20,evet
S113849,U408,1,2026-08-23,fikir değiştirdim,690.00,92.75,evet
S114121,U506,1,2026-08-23,üründen memnun kalmadım,890.00,81.97,evet
S114340,U602,1,2026-08-23,geç teslimat,290.00,93.67,evet
S112433,U202,1,2026-08-24,beden uymadı,2790.00,153.82,hayır
S112514,U407,1,2026-08-24,hasarlı geldi,1183.00,157.39,hayır
S112725,U203,1,2026-08-24,fikir değiştirdim,3990.00,177.65,hayır
S112752,U408,1,2026-08-24,hasarlı geldi,690.00,105.05,evet
S112856,U106,1,2026-08-24,geç teslimat,2793.00,86.73,evet
S113160,U601,1,2026-08-24,üründen memnun kalmadım,903.00,78.62,evet
S113302,U202,1,2026-08-24,beden uymadı,1953.00,91.55,hayır
S113524,U504,1,2026-08-24,üründen memnun kalmadım,343.00,77.76,evet
S114100,U606,1,2026-08-24,üründen memnun kalmadım,490.00,90.74,evet
S114192,U104,2,2026-08-24,yanlış ürün gönderildi,4980.00,85.59,hayır
S114319,U202,1,2026-08-24,beden uymadı,1953.00,86.01,evet
S114498,U505,1,2026-08-24,üründen memnun kalmadım,1390.00,164.96,evet
S112616,U202,1,2026-08-25,beden uymadı,2790.00,83.81,hayır
S112875,U602,1,2026-08-25,fikir değiştirdim,290.00,79.52,evet
S113033,U602,1,2026-08-25,üründen memnun kalmadım,203.00,100.07,evet
S113236,U408,1,2026-08-25,üründen memnun kalmadım,690.00,111.08,evet
S113253,U503,1,2026-08-25,geç teslimat,413.00,95.78,hayır
S113390,U602,1,2026-08-25,fikir değiştirdim,203.00,115.51,evet
S113909,U602,1,2026-08-25,beden uymadı,203.00,105.89,evet
S114107,U501,1,2026-08-25,fikir değiştirdim,833.00,87.48,evet
S114109,U203,1,2026-08-25,beden uymadı,3990.00,92.02,evet
S114491,U506,1,2026-08-25,beden uymadı,890.00,158.30,evet
S114714,U501,1,2026-08-25,hasarlı geldi,833.00,86.29,hayır
S112857,U206,1,2026-08-26,hasarlı geldi,3143.00,95.31,hayır
S112930,U104,1,2026-08-26,üründen memnun kalmadım,2490.00,79.86,hayır
S113023,U406,2,2026-08-26,hasarlı geldi,1980.00,89.08,evet
S113111,U202,2,2026-08-26,beden uymadı,3906.00,160.23,evet
S113327,U603,1,2026-08-26,beden uymadı,390.00,89.83,evet
S113403,U504,1,2026-08-26,beden uymadı,490.00,102.69,evet
S113451,U206,1,2026-08-26,beden uymadı,4490.00,112.80,hayır
S113592,U604,3,2026-08-26,fikir değiştirdim,1239.00,96.26,evet
S114128,U406,1,2026-08-26,üründen memnun kalmadım,990.00,115.56,hayır
S114284,U603,1,2026-08-26,fikir değiştirdim,273.00,159.12,hayır
S114369,U501,1,2026-08-26,fikir değiştirdim,833.00,95.61,evet
S114537,U301,1,2026-08-26,üründen memnun kalmadım,1533.00,102.63,evet
S112716,U201,1,2026-08-27,üründen memnun kalmadım,2443.00,87.84,hayır
S112777,U201,1,2026-08-27,beden uymadı,2443.00,107.15,hayır
S112811,U207,1,2026-08-27,beden uymadı,3843.00,118.67,evet
S112917,U602,1,2026-08-27,beden uymadı,203.00,122.37,evet
S113147,U201,1,2026-08-27,üründen memnun kalmadım,3490.00,96.35,evet
S113228,U105,1,2026-08-27,beden uymadı,1890.00,97.85,evet
S113321,U405,1,2026-08-27,fikir değiştirdim,1190.00,91.14,evet
S113571,U205,1,2026-08-27,beden uymadı,1290.00,81.79,evet
S113853,U602,2,2026-08-27,fikir değiştirdim,580.00,80.27,hayır
S113873,U502,1,2026-08-27,geç teslimat,790.00,93.15,evet
S113904,U205,1,2026-08-27,beden uymadı,1290.00,88.52,hayır
S114254,U405,1,2026-08-27,fikir değiştirdim,833.00,83.34,evet
S114615,U301,1,2026-08-27,fikir değiştirdim,2190.00,94.50,evet
S112832,U204,1,2026-08-28,üründen memnun kalmadım,1603.00,81.53,evet
S113054,U404,2,2026-08-28,üründen memnun kalmadım,2980.00,83.94,evet
S113635,U501,1,2026-08-28,hasarlı geldi,833.00,97.86,evet
S114059,U501,1,2026-08-28,geç teslimat,833.00,88.11,evet
S114207,U202,1,2026-08-28,beden uymadı,2790.00,79.54,hayır
S114273,U502,1,2026-08-28,üründen memnun kalmadım,790.00,84.29,evet
S114427,U202,1,2026-08-28,beden uymadı,1953.00,106.07,evet
S114440,U501,1,2026-08-28,fikir değiştirdim,833.00,101.68,hayır
S114497,U407,1,2026-08-28,fikir değiştirdim,1690.00,85.77,evet
S114653,U205,1,2026-08-28,beden uymadı,903.00,92.31,hayır
S114711,U204,1,2026-08-28,fikir değiştirdim,2290.00,105.36,hayır
S114995,U302,1,2026-08-28,fikir değiştirdim,3690.00,92.35,evet
S113502,U506,1,2026-08-29,geç teslimat,890.00,91.35,evet
S113552,U302,1,2026-08-29,fikir değiştirdim,3690.00,98.16,evet
S113865,U202,1,2026-08-29,üründen memnun kalmadım,2790.00,159.71,hayır
S113871,U605,3,2026-08-29,üründen memnun kalmadım,2670.00,81.05,evet
S113980,U602,1,2026-08-29,hasarlı geldi,203.00,91.40,hayır
S114933,U606,2,2026-08-29,üründen memnun kalmadım,980.00,91.65,evet
S113293,U405,1,2026-08-30,üründen memnun kalmadım,1190.00,98.52,evet
S113684,U207,1,2026-08-30,beden uymadı,5490.00,77.95,evet
S113787,U406,2,2026-08-30,üründen memnun kalmadım,1980.00,91.97,evet
S114823,U606,1,2026-08-30,üründen memnun kalmadım,343.00,99.33,evet
S115191,U404,1,2026-08-30,üründen memnun kalmadım,1043.00,98.96,evet
S113539,U103,1,2026-08-31,geç teslimat,3290.00,107.69,evet
S114192,U406,1,2026-08-31,yanlış ürün gönderildi,990.00,89.15,hayır
S114485,U203,1,2026-08-31,hasarlı geldi,3990.00,100.74,hayır
S114536,U304,1,2026-08-31,geç teslimat,1743.00,112.86,evet
S114765,U306,1,2026-08-31,fikir değiştirdim,690.00,94.46,evet
S115292,U202,1,2026-08-31,beden uymadı,2790.00,100.06,hayır
S115324,U206,1,2026-08-31,beden uymadı,4490.00,89.65,evet
S115373,U604,1,2026-08-31,üründen memnun kalmadım,590.00,82.81,evet
S113336,U204,1,2026-09-01,beden uymadı,2290.00,114.74,hayır
S113444,U205,1,2026-09-01,beden uymadı,1290.00,93.26,evet
S113904,U601,1,2026-09-01,fikir değiştirdim,1290.00,82.29,evet
S114000,U305,1,2026-09-01,üründen memnun kalmadım,1690.00,80.59,hayır
S114062,U204,1,2026-09-01,yanlış ürün gönderildi,2290.00,78.56,evet
S114343,U101,1,2026-09-01,hasarlı geldi,5490.00,83.94,hayır
S114486,U405,1,2026-09-01,beden uymadı,833.00,119.20,evet
S114917,U306,1,2026-09-01,hasarlı geldi,690.00,103.45,hayır
S114967,U202,1,2026-09-01,hasarlı geldi,1953.00,87.67,hayır
S115266,U301,2,2026-09-01,fikir değiştirdim,3066.00,91.82,evet
S115306,U204,2,2026-09-01,beden uymadı,4580.00,91.48,evet
S115327,U206,1,2026-09-01,beden uymadı,3143.00,82.41,evet
S115400,U504,2,2026-09-01,beden uymadı,980.00,105.90,evet
S115526,U205,1,2026-09-01,beden uymadı,1290.00,169.73,evet
S113591,U506,1,2026-09-02,hasarlı geldi,623.00,95.20,hayır
S113705,U203,2,2026-09-02,beden uymadı,7980.00,105.94,hayır
S113800,U202,1,2026-09-02,beden uymadı,2790.00,119.17,hayır
S113831,U204,2,2026-09-02,beden uymadı,4580.00,78.61,evet
S113994,U601,1,2026-09-02,geç teslimat,1290.00,116.03,hayır
S114193,U201,1,2026-09-02,beden uymadı,3490.00,80.30,hayır
S114503,U601,1,2026-09-02,fikir değiştirdim,903.00,98.08,evet
S114721,U201,1,2026-09-02,beden uymadı,2443.00,88.86,evet
S114811,U603,1,2026-09-02,fikir değiştirdim,390.00,164.28,hayır
S114828,U406,1,2026-09-02,üründen memnun kalmadım,693.00,171.13,evet
S115016,U303,1,2026-09-02,fikir değiştirdim,1290.00,162.00,evet
S115103,U104,1,2026-09-02,geç teslimat,2490.00,172.72,hayır
S115565,U205,1,2026-09-02,beden uymadı,1290.00,101.00,evet
S113606,U606,3,2026-09-03,üründen memnun kalmadım,1470.00,106.61,evet
S113691,U501,1,2026-09-03,beden uymadı,833.00,88.37,evet
S114131,U504,2,2026-09-03,fikir değiştirdim,686.00,94.49,evet
S114291,U606,1,2026-09-03,fikir değiştirdim,490.00,86.66,hayır
S114447,U304,1,2026-09-03,üründen memnun kalmadım,2490.00,114.01,evet
S114804,U501,1,2026-09-03,üründen memnun kalmadım,833.00,92.87,evet
S115547,U207,1,2026-09-03,fikir değiştirdim,5490.00,83.14,evet
S115582,U202,1,2026-09-03,beden uymadı,2790.00,84.58,evet
S113970,U602,1,2026-09-04,üründen memnun kalmadım,203.00,98.37,evet
S114203,U203,1,2026-09-04,beden uymadı,3990.00,98.65,hayır
S114401,U207,1,2026-09-04,beden uymadı,3843.00,104.95,evet
S114652,U105,1,2026-09-04,beden uymadı,1323.00,109.84,evet
S114923,U502,2,2026-09-04,hasarlı geldi,1580.00,87.74,hayır
S115021,U405,1,2026-09-04,hasarlı geldi,1190.00,96.76,hayır
S115159,U403,1,2026-09-04,geç teslimat,2890.00,87.18,evet
S115197,U604,2,2026-09-04,hasarlı geldi,1180.00,117.27,evet
S115211,U502,1,2026-09-04,üründen memnun kalmadım,790.00,93.00,evet
S115243,U501,1,2026-09-04,hasarlı geldi,833.00,93.85,hayır
S115309,U505,1,2026-09-04,fikir değiştirdim,973.00,79.96,evet
S115504,U501,1,2026-09-04,geç teslimat,833.00,113.02,evet
S114092,U502,1,2026-09-05,fikir değiştirdim,553.00,105.09,evet
S114117,U602,1,2026-09-05,geç teslimat,290.00,80.02,hayır
S114631,U606,1,2026-09-05,üründen memnun kalmadım,490.00,157.76,evet
S114934,U408,1,2026-09-05,fikir değiştirdim,690.00,151.89,evet
S114964,U205,1,2026-09-05,beden uymadı,1290.00,91.02,hayır
S114071,U205,1,2026-09-06,beden uymadı,903.00,98.28,hayır
S114288,U205,1,2026-09-06,beden uymadı,1290.00,92.30,evet
S114390,U602,1,2026-09-06,üründen memnun kalmadım,290.00,162.04,evet
S114391,U502,3,2026-09-06,beden uymadı,2370.00,84.92,evet
S114489,U502,3,2026-09-06,hasarlı geldi,2370.00,99.29,evet
S114549,U606,1,2026-09-06,geç teslimat,490.00,94.95,hayır
S114659,U605,1,2026-09-06,geç teslimat,623.00,116.01,evet
S115538,U204,1,2026-09-06,üründen memnun kalmadım,2290.00,82.62,hayır
S115695,U202,1,2026-09-06,beden uymadı,2790.00,91.79,evet
S114181,U501,1,2026-09-07,üründen memnun kalmadım,833.00,78.15,evet
S114368,U501,1,2026-09-07,üründen memnun kalmadım,1190.00,100.51,hayır
S114706,U602,1,2026-09-07,hasarlı geldi,203.00,88.94,evet
S115068,U303,1,2026-09-07,geç teslimat,1290.00,102.26,evet
S115082,U103,1,2026-09-07,üründen memnun kalmadım,2303.00,101.56,evet
S115147,U502,2,2026-09-07,üründen memnun kalmadım,1580.00,78.81,evet
S115214,U303,1,2026-09-07,beden uymadı,1290.00,113.58,evet
S115399,U502,2,2026-09-07,yanlış ürün gönderildi,1580.00,98.31,evet
S115586,U105,1,2026-09-07,fikir değiştirdim,1890.00,90.92,evet
S115597,U501,1,2026-09-07,yanlış ürün gönderildi,833.00,88.17,hayır
S115604,U606,1,2026-09-07,üründen memnun kalmadım,490.00,90.87,evet
S115616,U205,1,2026-09-07,beden uymadı,1290.00,164.84,hayır
S115641,U205,1,2026-09-07,beden uymadı,1290.00,104.44,evet
S114496,U602,1,2026-09-08,hasarlı geldi,290.00,90.08,evet
S114540,U207,1,2026-09-08,beden uymadı,5490.00,92.29,hayır
S114872,U606,1,2026-09-08,hasarlı geldi,490.00,97.49,hayır
S115084,U203,1,2026-09-08,üründen memnun kalmadım,3990.00,104.34,evet
S115444,U201,1,2026-09-08,beden uymadı,2443.00,80.59,evet
S115798,U603,2,2026-09-08,hasarlı geldi,780.00,148.03,evet
S114367,U602,3,2026-09-09,hasarlı geldi,870.00,98.93,evet
S114457,U204,1,2026-09-09,beden uymadı,2290.00,109.51,hayır
S114474,U204,1,2026-09-09,beden uymadı,2290.00,100.45,evet
S114568,U202,1,2026-09-09,üründen memnun kalmadım,2790.00,146.26,hayır
S114661,U207,1,2026-09-09,beden uymadı,5490.00,93.01,evet
S114813,U606,1,2026-09-09,beden uymadı,490.00,112.04,evet
S115140,U401,1,2026-09-09,üründen memnun kalmadım,6990.00,97.74,evet
S115219,U105,1,2026-09-09,yanlış ürün gönderildi,1890.00,89.96,hayır
S115223,U606,2,2026-09-09,beden uymadı,980.00,79.97,evet
S115505,U408,2,2026-09-09,hasarlı geldi,1380.00,110.98,evet
S114428,U201,1,2026-09-10,beden uymadı,3490.00,83.92,evet
S114521,U401,1,2026-09-10,geç teslimat,6990.00,119.22,evet
S114529,U304,1,2026-09-10,fikir değiştirdim,2490.00,93.22,evet
S114971,U503,2,2026-09-10,beden uymadı,1180.00,94.54,evet
S114974,U103,1,2026-09-10,üründen memnun kalmadım,3290.00,87.95,evet
S114974,U602,2,2026-09-10,fikir değiştirdim,580.00,90.14,evet
S115051,U205,1,2026-09-10,beden uymadı,1290.00,156.47,hayır
S115066,U501,1,2026-09-10,geç teslimat,833.00,93.82,evet
S115681,U105,1,2026-09-10,fikir değiştirdim,1323.00,104.37,evet
S115773,U501,1,2026-09-10,hasarlı geldi,833.00,103.29,hayır
S114483,U601,1,2026-09-11,geç teslimat,1290.00,97.04,evet
S114641,U502,1,2026-09-11,üründen memnun kalmadım,790.00,95.84,evet
